Common_Name	Scientific_Name	Subspecies	Family	Taxonomy	Longitude_dd	Latitude_dd	Altitude_min_m	Altitude_mean_m	Altitude_max_m	Location_Region	Location_Specific	Habitat_type	Observation_Month_Begin	Observation_Year_Begin	Observation_Month_End	Observation_Year_End	Observation_Season	Analysis_Number	Prey_Kingdom	Prey_Phylum	Prey_Class	Prey_Order	Prey_Suborder	Prey_Family	Prey_Genus	Prey_Scientific_Name	Inclusive_Prey_Taxon	Prey_Name_ITIS_ID	Prey_Name_Status	Prey_Stage	Prey_Part	Prey_Common_Name	Fraction_Diet	Diet_Type	Item_Sample_Size	Bird_Sample_Size	Sites	Study_Type	Notes	Entered_By	Source	Doi	Sex	Age_Class	Within_Study_Data_Source	Table_Fig_Number	Title	Lastname_author	Source_year	Journal							
Kentucky Warbler	Geothlypis formosa		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	143	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Kentucky Warbler	Geothlypis formosa		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	143	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				Yes						0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Kentucky Warbler	Geothlypis formosa		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	143	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Kentucky Warbler	Geothlypis formosa		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	143	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.6	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.147	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.029	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Insecta	Psocodea					Yes						0.176	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.029	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				No						0.029	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.206	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	144	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.382	Items	34	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.263	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Psocodea					Yes						0.158	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				No						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.157	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.211	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	145	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.179	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				No						0.107	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.321	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.107	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Insecta	Hymenoptera					No						0.179	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Insecta	Hymenoptera		Formicidae			Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	146	Animalia	Arthropoda	Gastropoda						Yes						0.036	Items	28	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	F	SY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	147	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.2	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	147	Animalia	Arthropoda	Insecta	Hemiptera	Heteroptera				Yes						0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	147	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha				Yes						0.2	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	147	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.3	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	147	Animalia	Arthropoda	Insecta	Diptera					Yes						0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Prothonotary Warbler	Protonotaria citrea		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	147	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.1	Items	10	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.214	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda	Arachnida						No					Mites	0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda							No						0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda	Insecta	Orthoptera					Yes						0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.429	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	148	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.071	Items	14	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006	M	ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda	Arachnida	Araneae					Yes						0.211	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda							No						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda	Insecta	Psocodea					Yes						0.053	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda	Insecta	Hemiptera	Auchenorrhyncha	Membracidae			Yes						0.158	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda	Insecta	Coleoptera					Yes						0.368	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
Swainson's Warbler	Limnothlypis swainsonii		Parulidae	eBird Clements Checklist v2021	30.45	-89.74				Louisiana	Bogue Chitto National Wildlife Refuge	Deciduous forest	5	2006	5	2006	Spring	149	Animalia	Arthropoda	Insecta	Lepidoptera					Yes			Larva			0.105	Items	19	1	1	Stomach contents		AM	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	10.1111/ibi.13006		ASY			High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities	Kent	2022	International Journal of Avian Sciences							
