"Common_Name"	"Scientific_Name"	"Subspecies"	"Family"	"Taxonomy"	"Longitude_dd"	"Latitude_dd"	"Altitude_min_m"	"Altitude_mean_m"	"Altitude_max_m"	"Location_Region"	"Location_Specific"	"Habitat_type"	"Observation_Month_Begin"	"Observation_Year_Begin"	"Observation_Month_End"	"Observation_Year_End"	"Observation_Season"	"Analysis_Number"	"Prey_Kingdom"	"Prey_Phylum"	"Prey_Class"	"Prey_Order"	"Prey_Suborder"	"Prey_Family"	"Prey_Genus"	"Prey_Scientific_Name"	"Inclusive_Prey_Taxon"	"Prey_Name_ITIS_ID"	"Prey_Name_Status"	"Prey_Stage"	"Prey_Part"	"Prey_Common_Name"	"Fraction_Diet"	"Diet_Type"	"Item_Sample_Size"	"Bird_Sample_Size"	"Sites"	"Study_Type"	"Notes"	"Entered_By"	"Source"	"Doi"	"Sex"	"Age_Class"	"Within_Study_Data_Source"	"Table_Fig_Number"	"Title"	"Lastname_author"	"Source_year"	"Journal"	"X"	"X.1"	"X.2"	"X.3"	"X.4"	"X.5"	"X.6"
"White-eyed Vireo"	"Vireo griseus"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"deciduous forest"	5	2006	5	2006	"spring"	155	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.231	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"White-eyed Vireo"	"Vireo griseus"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.45	-89.74	NA	NA	NA	"Louisiana"	"Bogue Chitto National Wildlife Refuge"	"deciduous forest"	5	2006	5	2006	"spring"	155	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.077	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.095	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	"Membracidae"	""	""	"yes"	NA	NA	""	NA	""	0.095	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"no"	NA	NA	""	NA	""	0.286	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.19	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.095	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.19	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	5	2006	5	2006	"spring"	156	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.048	"Items"	21	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	157	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.059	"Items"	17	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	157	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.529	"Items"	17	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	157	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.176	"Items"	17	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	157	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.059	"Items"	17	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	157	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.176	"Items"	17	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	158	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.375	"Items"	16	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	158	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.563	"Items"	16	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"American Redstart"	"Setophaga ruticilla"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	158	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.063	"Items"	16	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	159	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.038	"Items"	26	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	159	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.5	"Items"	26	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	159	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.154	"Items"	26	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	159	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.231	"Items"	26	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	159	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.077	"Items"	26	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	160	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	160	"Animalia"	"Arthropoda"	"Insecta"	"Orthoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.2	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	160	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.1	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	160	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.4	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	160	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.2	"Items"	10	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	161	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.077	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	161	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.077	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	161	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Auchenorrhyncha"	""	""	""	"yes"	NA	NA	""	NA	""	0.077	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	161	"Animalia"	"Arthropoda"	"Insecta"	"Coleoptera"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.385	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	161	"Animalia"	"Arthropoda"	"Insecta"	"Lepidoptera"	""	""	""	""	"yes"	NA	NA	"larva"	NA	""	0.308	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Acadian Flycatcher"	"Empidonax virescens"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	7	2006	7	2006	"summer"	161	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	""	"Formicidae"	""	""	"yes"	NA	NA	""	NA	""	0.077	"Items"	13	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"M"	""	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
"Hooded Warbler"	"Setophaga citrina"	NA	"Parulidae"	"eBird Clements Checklist v2021"	30.39	-89.71	NA	NA	NA	"Louisiana"	"Honey Island Swamp State Park"	"deciduous forest"	6	2006	6	2006	"summer"	162	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	""	""	""	""	"yes"	NA	NA	""	NA	""	0.053	"Items"	19	1	1	"stomach contents"	NA	"AM"	"Kent, C M. 2022. High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities. International Journal of Avian Science 164: 44-59."	"10.1111/ibi.13006"	"F"	"ASY"	NA	NA	"High resource overlap and small dietary differences are widespread in food-limited warbler (Parulidae) communities"	"Kent"	2022	"International Journal of Avian Sciences"	NA	NA	NA	NA	NA	NA	NA
